campanha_mais_drastica	dia_contato	num_pagamentos_parciais_diario	vlr_saldo_devedor	juros_mes	perc_retencao	comunicacao_efetiva	mes_comunicado	dia_do_mes_comunicado	lag_1_var_agg_qtd_transacoes_sum	lag_1_var_agg_vlr_pgto_realizado_sum	lag_1_var_agg_vlr_tpv_sum	lag_1_var_agg_duracao_ciclo	lag_1_var_agg_num_pagamentos_parciais	lag_1_var_agg_campanha_mais_drastica_ciclo	lag_1_var_agg_vlr_saldo_devedor_inicial	lag_1_var_agg_vlr_saldo_devedor_final	lag_1_prazo	lag_1_juros_mes	lag_1_perc_retencao	lag_1_var_agg_duracao_ciclo_normalizado	lag_1_spread_vlr_saldo_devedor	lag_2_var_agg_qtd_transacoes_sum	lag_2_var_agg_vlr_pgto_realizado_sum	lag_2_var_agg_vlr_tpv_sum	lag_2_var_agg_duracao_ciclo	lag_2_var_agg_num_pagamentos_parciais	lag_2_var_agg_campanha_mais_drastica_ciclo	lag_2_var_agg_vlr_saldo_devedor_inicial	lag_2_var_agg_vlr_saldo_devedor_final	lag_2_prazo	lag_2_juros_mes	lag_2_perc_retencao	lag_2_var_agg_duracao_ciclo_normalizado	lag_2_spread_vlr_saldo_devedor	lag_3_var_agg_qtd_transacoes_sum	lag_3_var_agg_vlr_pgto_realizado_sum	lag_3_var_agg_vlr_tpv_sum	lag_3_var_agg_duracao_ciclo	lag_3_var_agg_num_pagamentos_parciais	lag_3_var_agg_campanha_mais_drastica_ciclo	lag_3_var_agg_vlr_saldo_devedor_inicial	lag_3_var_agg_vlr_saldo_devedor_final	lag_3_prazo	lag_3_juros_mes	lag_3_perc_retencao	lag_3_var_agg_duracao_ciclo_normalizado	lag_3_spread_vlr_saldo_devedor	tipo_empresa	estado	subsegmento
1	6	1	2598,26	0,07188	0,28044	FALSE	12	22	3	447,14	560	21	3	0	-200,82	2827,23	13,68	0,07188	0,28044	4,2	53,2199999999998	4	150,99	1113	5	1	0	-2766,51	5382,16	13,68	0,07188	0,28044	1	42,46	2	349,11	460	7	1	0	-2841,92	5479,83	13,68	0,07188	0,28044	1,4	64,7200000000003	PJ	RS	Automotivo
2	13	1	2633,76	0,07188	0,28044	FALSE	12	29	3	447,14	560	21	3	0	-200,82	2827,23	13,68	0,07188	0,28044	4,2	53,2199999999998	4	150,99	1113	5	1	0	-2766,51	5382,16	13,68	0,07188	0,28044	1	42,46	2	349,11	460	7	1	0	-2841,92	5479,83	13,68	0,07188	0,28044	1,4	64,7200000000003	PJ	RS	Automotivo
2	13	1	2557,42	0,07188	0,28044	TRUE	1	18	1	97,47	532	20	1	2	-74,5900000000002	2669,75	13,68	0,07188	0,28044	4	96,56	3	447,14	560	21	3	0	-275,41	2827,23	13,68	0,07188	0,28044	4,2	53,2199999999998	4	150,99	1113	5	1	0	-2841,1	5382,16	13,68	0,07188	0,28044	1	42,46	PJ	RS	Automotivo
3	16	1	2346,03	0,07188	0,28044	TRUE	2	10	1	149,15	148	5	1	0	-139,43	2437,06	13,68	0,07188	0,28044	1	18,8499999999999	1	176,34	397	14	1	2	-219,82	2562,4	13,68	0,07188	0,28044	2,8	63,8000000000002	1	97,47	532	20	1	2	-294,41	2669,75	13,68	0,07188	0,28044	4	96,56	PJ	RS	Automotivo
1	16	1	4641,71	0,08388	0,084	FALSE	5	12	0	0	0	45	1	4	-925,599999999999	5977,01	35,91	0,08388	0,084	4,09090909090909	563,89	2	63,75	225	11	2	0	-3265,04	7903,14	35,91	0,08388	0,084	1	150,58	44	441,45	5507	47	20	1	-3443,27	8359,42	35,91	0,08388	0,06	4,27272727272727	428,63	MEI	MG	Vestuario
1	16	5	19156,04	0,06588	0,12	FALSE	11	2	0	175,43	0	5	1	0	-24,8600000000006	19179,99	30,78	0,06588	0,12	1,25	139,310000000001	0	467,22	0	9	2	0	-67,75	19181,12	30,78	0,06588	0,12	2,25	97,5499999999993	0	652,81	0	14	7	0	-165,689999999999	19333,14	30,78	0,06588	0,12	3,5	151,630000000001	PJ	MG	Alimentacao Rapida
1	6	1	2531,16	0,03588	0,0912	FALSE	12	14	0	91,41	0	10	2	0	-208,45	2734,14	25,65	0,03588	0,0912	3,33333333333333	6,92999999999984	0	72,25	0	8	1	0	-260,69	2798,62	25,65	0,03588	0,0912	2,66666666666667	19,1700000000001	0	468,81	0	19	3	0	-343,28	2872	25,65	0,03588	0,0912	6,33333333333333	9,96000000000004	PJ	SP	Lojas Diversas
3	16	1	2556,14	0,03588	0,0912	FALSE	12	24	0	91,41	0	10	2	0	-208,45	2734,14	25,65	0,03588	0,0912	3,33333333333333	6,92999999999984	0	72,25	0	8	1	0	-260,69	2798,62	25,65	0,03588	0,0912	2,66666666666667	19,1700000000001	0	468,81	0	19	3	0	-343,28	2872	25,65	0,03588	0,0912	6,33333333333333	9,96000000000004	PJ	SP	Lojas Diversas
1	8	1	2352,16	0,03588	0,0912	FALSE	2	15	0	198,98	0	60	5	3	-182,73	2554,28	25,65	0,03588	0,0912	20	35,52	0	91,41	0	10	2	0	-391,18	2734,14	25,65	0,03588	0,0912	3,33333333333333	6,92999999999984	0	72,25	0	8	1	0	-443,42	2798,62	25,65	0,03588	0,0912	2,66666666666667	19,1700000000001	PJ	SP	Lojas Diversas
2	11	1	2359,08	0,03588	0,0912	FALSE	2	18	0	198,98	0	60	5	3	-182,73	2554,28	25,65	0,03588	0,0912	20	35,52	0	91,41	0	10	2	0	-391,18	2734,14	25,65	0,03588	0,0912	3,33333333333333	6,92999999999984	0	72,25	0	8	1	0	-443,42	2798,62	25,65	0,03588	0,0912	2,66666666666667	19,1700000000001	PJ	SP	Lojas Diversas
1	6	1	1848,65	0,03588	0,0912	FALSE	3	14	0	2,67	0	22	1	2	-496,43	2384,71	25,65	0,03588	0,0912	7,33333333333333	48,6799999999998	0	198,98	0	60	5	3	-679,16	2554,28	25,65	0,03588	0,0912	20	35,52	0	91,41	0	10	2	0	-887,61	2734,14	25,65	0,03588	0,0912	3,33333333333333	6,92999999999984	PJ	SP	Lojas Diversas
1	16	3	1845,36	0,03588	0,0912	TRUE	3	24	0	2,67	0	22	1	2	-496,43	2384,71	25,65	0,03588	0,0912	7,33333333333333	48,6799999999998	0	198,98	0	60	5	3	-679,16	2554,28	25,65	0,03588	0,0912	20	35,52	0	91,41	0	10	2	0	-887,61	2734,14	25,65	0,03588	0,0912	3,33333333333333	6,92999999999984	PJ	SP	Lojas Diversas
1	6	1	2880,17	0,05988	0,0966	TRUE	8	2	0	298,87	0	13	2	0	-1182,57	4079,51	30,78	0,05988	0,0966	2,6	40,0600000000004	0	72,78	0	9	2	0	-1589,86	4488,61	30,78	0,05988	0,0966	1,8	41,8699999999999	3	1590,59	1229	15	2	1	-1633,08	4496	30,78	0,05988	0,0966	3	6,03999999999996	MEI	PR	Automotivo
2	13	2	1993,06	0,07188	0,12	TRUE	12	7	0	122	0	6	4	0	-3158,7	5136,29	10,26	0,07188	0,12	2	14,6499999999996	0	161,39	0	5	3	0	-9995,81	12023,88	10,26	0,07188	0,12	1,66666666666667	65,1299999999992	0	525,56	0	13	5	1	-12065,06	14114,29	10,26	0,07188	0,12	4,33333333333333	86,2900000000009	MEI	RS	Lojas Diversas
1	11	2	1869,54	0,07188	0,12	TRUE	12	27	0	55,56	0	7	1	0	-98,6300000000001	1962,94	10,26	0,07188	0,12	2,33333333333333	18,98	0	57,97	0	14	2	2	-117,61	1996,29	10,26	0,07188	0,12	4,66666666666667	33,3499999999999	0	122	0	6	4	0	-3276,31	5136,29	10,26	0,07188	0,12	2	14,6499999999996	MEI	RS	Lojas Diversas
2	33	5	1828,28	0,07188	0,12	TRUE	2	1	0	97,15	0	14	3	1	-43,6699999999999	1873,6	10,26	0,07188	0,12	4,66666666666667	28,27	0	55,56	0	7	1	0	-142,3	1962,94	10,26	0,07188	0,12	2,33333333333333	18,98	0	57,97	0	14	2	2	-161,28	1996,29	10,26	0,07188	0,12	4,66666666666667	33,3499999999999	MEI	RS	Lojas Diversas
1	8	1	1685,82	0,07188	0,12	FALSE	2	14	0	142,8	0	34	5	2	-134,84	1831,24	10,26	0,07188	0,12	11,3333333333333	29,5799999999999	0	97,15	0	14	3	1	-178,51	1873,6	10,26	0,07188	0,12	4,66666666666667	28,27	0	55,56	0	7	1	0	-277,14	1962,94	10,26	0,07188	0,12	2,33333333333333	18,98	MEI	RS	Lojas Diversas
1	18	4	1629,99	0,07188	0,12	TRUE	3	21	0	67,08	0	10	3	0	-14,3999999999999	1637,03	10,26	0,07188	0,12	3,33333333333333	5,48000000000002	0	77,2	0	15	4	1	-49,6699999999999	1677,48	10,26	0,07188	0,12	5	10,6600000000001	0	142,8	0	34	5	2	-184,51	1831,24	10,26	0,07188	0,12	11,3333333333333	29,5799999999999	MEI	RS	Lojas Diversas
1	8	2	85781,79	0,07788	0,096	TRUE	11	2	20	2741,3	19469,5	13	7	0	-110,240000000005	85497,42	35,91	0,07788	0,096	4,33333333333333	638,979999999996	13	475,64	10795	5	2	0	-573,330000000002	85912,35	35,91	0,07788	0,096	1,66666666666667	590,820000000007	22	1742,13	19342,75	13	7	0	-679,139999999999	86097,06	35,91	0,07788	0,096	4,33333333333333	669,720000000001	PF	PE	Lojas Diversas
2	33	11	84891,45	0,07788	0,096	FALSE	3	16	216	17243,52	135355,31	93	54	0	-777,550000000003	82712,97	35,91	0,07788	0,096	31	125,119999999995	15	1583,52	14188,9	9	3	1	-2937,89999999999	85523,62	35,91	0,07788	0,096	3	775,419999999998	20	2741,3	19469,5	13	7	0	-3048,14	85497,42	35,91	0,07788	0,096	4,33333333333333	638,979999999996	PF	PE	Lojas Diversas
1	16	3	24900,71	0,09588	0,24	TRUE	11	16	0	370,63	0	5	2	0	-806,420000000002	25447,28	25,65	0,09588	0,24	1,66666666666667	180,629999999997	0	556,91	0	6	2	0	-3850,17	28665,5	25,65	0,09588	0,24	2	355,099999999999	0	1112,52	0	14	5	0	-4379,93	28908,15	25,65	0,09588	0,24	4,66666666666667	67,9900000000016	PJ	AL	Saude
2	13	1	18640,03	0,07788	0,12	FALSE	5	24	5	485,48	6260	6	2	0	-1922,14	20267,02	30,78	0,07788	0,12	1,5	167,850000000002	3	1250,22	3150	5	1	0	-2149,86	20498,03	30,78	0,07788	0,12	1,25	171,139999999999	25	2216,41	16182	49	18	2	-5711,05	24071,38	30,78	0,07788	0,12	12,25	183,299999999999	MEI	MG	Saude
4	31	1	19356,72	0,07788	0,10836	FALSE	6	11	5	485,48	6260	6	2	0	-1922,14	20267,02	30,78	0,07788	0,12	1,5	167,850000000002	3	1250,22	3150	5	1	0	-2149,86	20498,03	30,78	0,07788	0,12	1,25	171,139999999999	25	2216,41	16182	49	18	2	-5711,05	24071,38	30,78	0,07788	0,12	12,25	183,299999999999	MEI	MG	Saude
1	71	4	20970,53	0,07788	0,6	FALSE	7	21	5	485,48	6260	6	2	0	-1922,14	20267,02	30,78	0,07788	0,12	1,5	167,850000000002	3	1250,22	3150	5	1	0	-2149,86	20498,03	30,78	0,07788	0,12	1,25	171,139999999999	25	2216,41	16182	49	18	2	-5711,05	24071,38	30,78	0,07788	0,12	12,25	183,299999999999	MEI	MG	Saude
3	16	1	15418,8	0,10188	0,156	TRUE	12	3	1	1344,81	3000	5	1	0	-417,599999999999	15387,06	30,78	0,10188	0,156	1	166,26	3	2444,89	9800	21	3	3	-1474,87	16520,67	30,78	0,10188	0,156	4,2	242,599999999999	3	1139,84	4980	14	3	2	-7868,77	22896,15	30,78	0,10188	0,156	2,8	224,18	PF	RJ	Lojas Diversas
2	1	1	7459,81	0,05988	0,21876	FALSE	5	25	2	15,36	1670	12	1	0	-307,45	7910,75	15,39	0,05988	0,21876	4	143,49	3	221,77	670	7	1	0	-576,799999999999	8117,25	15,39	0,05988	0,21876	2,33333333333333	80,6400000000003	3	98,99	1638,08	7	1	0	-1792,32	9344,96	15,39	0,05988	0,21876	2,33333333333333	92,8299999999999	MEI	SP	Outros
1	1	1	2772,78	0,05988	0,21876	FALSE	9	21	7	423,48	1680	7	1	0	-459,74	3264,95	15,39	0,05988	0,21876	2,33333333333333	32,4299999999998	3	472,64	1650	8	1	0	-1237,99	4057,76	15,39	0,05988	0,21876	2,66666666666667	46,9900000000002	4	758,71	1629,87	7	1	0	-1658,72	4475,96	15,39	0,05988	0,21876	2,33333333333333	44,46	MEI	SP	Outros
1	16	3	1467,85	0,07188	0,06	FALSE	9	2	3	36,09	625,91	5	2	0	-38,3600000000001	1493,62	25,65	0,07188	0,06	0,833333333333333	9,91999999999985	3	60,96	1183	7	2	0	-249,3	1696,03	25,65	0,07188	0,108	1,16666666666667	1,38999999999987	5	30,53	1768	13	3	0	-519,69	1996,2	25,65	0,07188	0,108	2,16666666666667	31,1700000000001	PJ	AP	Automotivo
1	6	1	1121,85	0,07188	0,06	TRUE	11	9	3	14,14	241	6	2	0	-7,15000000000009	1126,77	25,65	0,07188	0,06	1	8,59999999999991	3	43,19	520	7	2	0	-42,46	1165,35	25,65	0,07188	0,06	1,16666666666667	11,8699999999999	3	174,76	865	7	2	0	-131,83	1254,87	25,65	0,07188	0,06	1,16666666666667	12,02	PJ	AP	Automotivo
1	11	2	1054,01	0,07188	0,06	TRUE	11	23	4	8,61	1060,41	9	2	1	-69,3599999999999	1126,7	25,65	0,07188	0,06	1,5	15,6800000000001	3	14,14	241	6	2	0	-76,51	1126,77	25,65	0,07188	0,06	1	8,59999999999991	3	43,19	520	7	2	0	-111,82	1165,35	25,65	0,07188	0,06	1,16666666666667	11,8699999999999	PJ	AP	Automotivo
1	6	1	908,03	0,07188	0,06	TRUE	12	22	4	15,68	192	7	2	0	-42,09	950,09	25,65	0,07188	0,06	1,16666666666667	8,73000000000002	3	24,06	224	6	3	0	-48,87	952,91	25,65	0,07188	0,06	1	4,76999999999998	3	95,2	345	11	2	1	-142,39	1054,01	25,65	0,07188	0,06	1,83333333333333	12,3499999999999	PJ	AP	Automotivo
2	11	1	811,77	0,07188	0,06	TRUE	2	12	1	97,3	425	10	1	0	-14,48	824,94	25,65	0,07188	0,06	1,66666666666667	14,2800000000001	4	51,34	1622	29	3	0	-91,6500000000001	906,2	25,65	0,07188	0,06	4,83333333333333	18,37	3	5,54	287	7	2	1	-103,09	906,44	25,65	0,07188	0,06	1,16666666666667	7,17000000000007	PJ	AP	Automotivo
1	6	1	802,64	0,07188	0,06	FALSE	2	22	1	3,2	295	15	1	2	-1,28999999999996	818,08	25,65	0,07188	0,06	2,5	21,9000000000001	1	97,3	425	10	1	0	-15,77	824,94	25,65	0,07188	0,06	1,66666666666667	14,2800000000001	4	51,34	1622	29	3	0	-92,9400000000001	906,2	25,65	0,07188	0,06	4,83333333333333	18,37	PJ	AP	Automotivo
1	22	4	746,64	0,07188	0,06	TRUE	3	29	2	57,54	494	7	1	0	-29,0200000000001	764,92	25,65	0,07188	0,06	1,16666666666667	8,83999999999992	3	24,78	788	12	1	1	-67,8300000000001	812,04	25,65	0,07188	0,06	2	17,15	1	3,2	295	15	1	2	-69,12	818,08	25,65	0,07188	0,06	2,5	21,9000000000001	PJ	AP	Automotivo
1	6	1	656,04	0,07188	0,06	TRUE	4	20	2	52,17	310	10	2	0	-12,8499999999999	662,78	25,65	0,07188	0,06	1,66666666666667	0,220000000000027	4	49,82	680	22	4	1	-77,3499999999999	746,64	25,65	0,07188	0,06	3,66666666666667	19,58	2	57,54	494	7	1	0	-106,37	764,92	25,65	0,07188	0,06	1,16666666666667	8,83999999999992	PJ	AP	Automotivo
1	18	4	24109,68	0,04788	0,08748	TRUE	2	8	17	144,65	6533,6	8	4	0	-563,139999999999	24357,84	25,65	0,04788	0,08748	1,6	163,41	41	373,84	12297,2	14	8	0	-2294,62	26165,09	25,65	0,04788	0,08748	2,8	239,18	15	76,13	3011,3	5	2	0	-2320,35	26063,32	25,65	0,04788	0,08748	1	111,68	MEI	MG	Vestuario
2	31	4	23200,89	0,04788	0,08748	FALSE	3	24	15	219	6121,7	10	3	0	-703,200000000001	23664,33	25,65	0,04788	0,08748	2	156,02	21	822,96	5832,1	20	5	1	-826,18	24158,54	25,65	0,04788	0,08748	4	527,25	17	144,65	6533,6	8	4	0	-1389,32	24357,84	25,65	0,04788	0,08748	1,6	163,41	MEI	MG	Vestuario
3	46	5	23587,91	0,04788	0,08748	FALSE	4	8	15	219	6121,7	10	3	0	-703,200000000001	23664,33	25,65	0,04788	0,08748	2	156,02	21	822,96	5832,1	20	5	1	-826,18	24158,54	25,65	0,04788	0,08748	4	527,25	17	144,65	6533,6	8	4	0	-1389,32	24357,84	25,65	0,04788	0,08748	1,6	163,41	MEI	MG	Vestuario
1	51	7	23191,26	0,04788	0,08748	FALSE	4	13	15	219	6121,7	10	3	0	-703,200000000001	23664,33	25,65	0,04788	0,08748	2	156,02	21	822,96	5832,1	20	5	1	-826,18	24158,54	25,65	0,04788	0,08748	4	527,25	17	144,65	6533,6	8	4	0	-1389,32	24357,84	25,65	0,04788	0,08748	1,6	163,41	MEI	MG	Vestuario
1	22	7	22186,99	0,04788	0,08748	FALSE	6	1	12	6,14	3907,8	8	1	0	-661,709999999999	22676,31	25,65	0,04788	0,08748	1,6	88,5400000000009	8	6,1	2599,3	7	1	0	-667,809999999998	22593,91	25,65	0,04788	0,08748	1,4	0,0400000000008731	53	1949,42	13306,3	59	10	3	-879,049999999999	23081,53	25,65	0,04788	0,08748	11,8	276,419999999998	MEI	MG	Vestuario
1	29	7	22390,47	0,04788	0,08748	TRUE	6	8	12	6,14	3907,8	8	1	0	-661,709999999999	22676,31	25,65	0,04788	0,08748	1,6	88,5400000000009	8	6,1	2599,3	7	1	0	-667,809999999998	22593,91	25,65	0,04788	0,08748	1,4	0,0400000000008731	53	1949,42	13306,3	59	10	3	-879,049999999999	23081,53	25,65	0,04788	0,08748	11,8	276,419999999998	MEI	MG	Vestuario
2	31	8	22298,42	0,04788	0,08748	TRUE	6	10	12	6,14	3907,8	8	1	0	-661,709999999999	22676,31	25,65	0,04788	0,08748	1,6	88,5400000000009	8	6,1	2599,3	7	1	0	-667,809999999998	22593,91	25,65	0,04788	0,08748	1,4	0,0400000000008731	53	1949,42	13306,3	59	10	3	-879,049999999999	23081,53	25,65	0,04788	0,08748	11,8	276,419999999998	MEI	MG	Vestuario
2	11	1	22166,15	0,04788	0,08748	FALSE	6	21	26	1274,65	7979,86	31	8	2	-47,1100000000006	22298,42	25,65	0,04788	0,08748	6,2	372,359999999997	12	6,14	3907,8	8	1	0	-708,82	22676,31	25,65	0,04788	0,08748	1,6	88,5400000000009	8	6,1	2599,3	7	1	0	-714,919999999998	22593,91	25,65	0,04788	0,08748	1,4	0,0400000000008731	MEI	MG	Vestuario
1	15	3	20118,56	0,04788	0,08748	TRUE	8	9	10	1374,84	2660	35	11	2	-2063,23	21934,05	25,65	0,04788	0,08748	7	55,0999999999986	26	1274,65	7979,86	31	8	2	-2110,34	22298,42	25,65	0,04788	0,08748	6,2	372,359999999997	12	6,14	3907,8	8	1	0	-2772,05	22676,31	25,65	0,04788	0,08748	1,6	88,5400000000009	MEI	MG	Vestuario
1	6	1	4228,33	0,03588	0,18	TRUE	9	6	0	69,87	0	14	2	0	-11,6599999999999	4244,53	25,65	0,03588	0,18	4,66666666666667	25,2399999999998	8	11,85	580,46	5	1	0	-99,2299999999996	4323,82	25,65	0,03588	0,12	1,66666666666667	16,96	5	50,41	424,53	5	1	0	-158,02	4383,55	25,65	0,03588	0,12	1,66666666666667	17,9000000000005	PJ	SP	Bares e Restaurantes
1	16	4	5218,15	0,05988	0,18	FALSE	5	19	39	10,93	924,81	6	2	0	-510,91	5684,96	25,65	0,05988	0,18	1,5	33,9099999999999	20	332,24	512,22	6	1	0	-1033,32	6173,49	25,65	0,05988	0,12204	1,5	0,0299999999997453	79	273,95	2239,35	11	4	0	-1353,17	6505,71	25,65	0,05988	0,12204	2,75	12,3999999999996	MEI	RJ	Atacadistas Gerais
1	18	6	8859,32	0,04788	0,168	TRUE	11	23	7	280,88	918,52	14	5	0	-205,66	9044,29	25,65	0,04788	0,168	3,5	22,1400000000012	2	94,85	459,9	6	1	1	-510,710000000001	9388,21	25,65	0,04788	0,168	1,5	61,0099999999984	7	64,06	843,1	6	3	0	-676,56	9551,82	25,65	0,04788	0,168	1,5	58,7700000000004	MEI	RJ	Saude
1	16	6	8868,86	0,04788	0,168	FALSE	12	11	12	372,39	1196,88	20	8	1	-52,3500000000004	8839,4	25,65	0,04788	0,168	5	22,9099999999999	7	280,88	918,52	14	5	0	-258,01	9044,29	25,65	0,04788	0,168	3,5	22,1400000000012	2	94,85	459,9	6	1	1	-563,060000000001	9388,21	25,65	0,04788	0,168	1,5	61,0099999999984	MEI	RJ	Saude
2	33	15	8883,64	0,04788	0,168	FALSE	12	28	12	372,39	1196,88	20	8	1	-52,3500000000004	8839,4	25,65	0,04788	0,168	5	22,9099999999999	7	280,88	918,52	14	5	0	-258,01	9044,29	25,65	0,04788	0,168	3,5	22,1400000000012	2	94,85	459,9	6	1	1	-563,060000000001	9388,21	25,65	0,04788	0,168	1,5	61,0099999999984	MEI	RJ	Saude
1	68	21	9165,04	0,04788	0,276	FALSE	2	1	12	372,39	1196,88	20	8	1	-52,3500000000004	8839,4	25,65	0,04788	0,168	5	22,9099999999999	7	280,88	918,52	14	5	0	-258,01	9044,29	25,65	0,04788	0,168	3,5	22,1400000000012	2	94,85	459,9	6	1	1	-563,060000000001	9388,21	25,65	0,04788	0,168	1,5	61,0099999999984	MEI	RJ	Saude
2	71	21	9200,96	0,04788	0,276	FALSE	2	4	12	372,39	1196,88	20	8	1	-52,3500000000004	8839,4	25,65	0,04788	0,168	5	22,9099999999999	7	280,88	918,52	14	5	0	-258,01	9044,29	25,65	0,04788	0,168	3,5	22,1400000000012	2	94,85	459,9	6	1	1	-563,060000000001	9388,21	25,65	0,04788	0,168	1,5	61,0099999999984	MEI	RJ	Saude
1	112	31	9269,35	0,04788	0,276	TRUE	3	17	12	372,39	1196,88	20	8	1	-52,3500000000004	8839,4	25,65	0,04788	0,168	5	22,9099999999999	7	280,88	918,52	14	5	0	-258,01	9044,29	25,65	0,04788	0,168	3,5	22,1400000000012	2	94,85	459,9	6	1	1	-563,060000000001	9388,21	25,65	0,04788	0,168	1,5	61,0099999999984	MEI	RJ	Saude
1	8	1	7319,6	0,04788	0,276	TRUE	4	20	2	0	124,9	7	1	0	-632,87	8014,99	25,65	0,04788	0,276	1,75	62,46	3	54,87	138	10	3	0	-837,6	8198,65	25,65	0,04788	0,276	2,5	41,3899999999994	47	890,83	3158,67	114	31	2	-1444,48	9293,56	25,65	0,04788	0,168	28,5	529,42	MEI	RJ	Saude
2	11	1	6982,9	0,04788	0,276	TRUE	5	6	3	0	215,6	10	1	1	-336,74	7319,59	25,65	0,04788	0,276	2,5	-0,069999999999709	2	0	124,9	7	1	0	-969,61	8014,99	25,65	0,04788	0,276	1,75	62,46	3	54,87	138	10	3	0	-1174,34	8198,65	25,65	0,04788	0,276	2,5	41,3899999999994	MEI	RJ	Saude
1	6	1	7023,76	0,04788	0,276	FALSE	5	12	2	256,5	160	11	1	2	-4,81999999999971	6982,9	25,65	0,04788	0,276	2,75	-0,0200000000004366	3	0	215,6	10	1	1	-341,56	7319,59	25,65	0,04788	0,276	2,5	-0,069999999999709	2	0	124,9	7	1	0	-974,429999999999	8014,99	25,65	0,04788	0,276	1,75	62,46	MEI	RJ	Saude
1	8	1	6528,9	0,04788	0,276	FALSE	6	28	1	38,99	31,99	10	1	0	-181,11	6729,21	25,65	0,04788	0,276	2,5	78,5200000000004	2	51,37	524,92	6	1	0	-463,89	6978,82	25,65	0,04788	0,276	1,5	45,3499999999995	3	76,29	452,39	18	3	1	-508,520000000001	7062,51	25,65	0,04788	0,276	4,5	84,4099999999999	MEI	RJ	Saude
1	6	1	6206,26	0,04788	0,276	FALSE	7	13	0	376,4	0	17	3	1	-303,66	6497,9	25,65	0,04788	0,276	4,25	28,3199999999997	1	38,99	31,99	10	1	0	-484,77	6729,21	25,65	0,04788	0,276	2,5	78,5200000000004	2	51,37	524,92	6	1	0	-767,55	6978,82	25,65	0,04788	0,276	1,5	45,3499999999995	MEI	RJ	Saude
1	8	1	5020,3	0,04788	0,168	FALSE	12	28	0	398,45	0	11	2	1	-1191,24	6188,73	25,65	0,04788	0,276	2,75	22,8099999999995	0	376,4	0	17	3	1	-1494,9	6497,9	25,65	0,04788	0,276	4,25	28,3199999999997	1	38,99	31,99	10	1	0	-1676,01	6729,21	25,65	0,04788	0,276	2,5	78,5200000000004	MEI	RJ	Saude
2	11	1	1073,76	0,08388	0,25152	FALSE	4	2	26	149,59	413	5	1	0	-2231,55	3311,21	15,39	0,08388	0,25152	1	30,23	29	203,13	533	18	4	1	-2689,38	3775,27	15,39	0,08388	0,25152	3,6	36,46	3	151,97	700	19	3	1	-2764,49	3821,17	15,39	0,08388	0,25152	3,8	7,25	PJ	MT	Alimentacao Rapida
3	16	1	1086,16	0,08388	0,25152	TRUE	4	7	26	149,59	413	5	1	0	-2231,55	3311,21	15,39	0,08388	0,25152	1	30,23	29	203,13	533	18	4	1	-2689,38	3775,27	15,39	0,08388	0,25152	3,6	36,46	3	151,97	700	19	3	1	-2764,49	3821,17	15,39	0,08388	0,25152	3,8	7,25	PJ	MT	Alimentacao Rapida
1	6	1	785,76	0,08388	0,25152	TRUE	5	13	2	13,99	115	5	1	0	-99,9300000000001	884,82	15,39	0,08388	0,25152	1	8,09000000000003	3	106,91	40	5	1	0	-103,76	888,69	15,39	0,08388	0,25152	1	8,13000000000011	3	139,59	304	7	1	0	-194,96	985,22	15,39	0,08388	0,25152	1,4	13,46	PJ	MT	Alimentacao Rapida
1	6	1	502,52	0,08388	0,25152	TRUE	5	20	1	36,75	665	6	1	1	-280,01	785,76	15,39	0,08388	0,25152	1,2	8,96000000000004	2	13,99	115	5	1	0	-379,94	884,82	15,39	0,08388	0,25152	1	8,09000000000003	3	106,91	40	5	1	0	-383,77	888,69	15,39	0,08388	0,25152	1	8,13000000000011	PJ	MT	Alimentacao Rapida
1	7	2	10668,21	0,07188	0,23592	FALSE	7	28	520	2071,83	6233,55	87	35	0	-255,870000000001	10840,32	15,39	0,07188	0,23592	29	38,2799999999988	124	499,5	1512,35	22	9	0	-392,43	10970,62	15,39	0,07188	0,23592	7,33333333333333	32,0200000000004	241	701,57	2651,03	34	17	0	-538,43	11149,47	15,39	0,07188	0,23592	11,3333333333333	64,869999999999	PJ	MG	Supermercados
2	31	14	10800,31	0,07188	0,23592	FALSE	8	21	520	2071,83	6233,55	87	35	0	-255,870000000001	10840,32	15,39	0,07188	0,23592	29	38,2799999999988	124	499,5	1512,35	22	9	0	-392,43	10970,62	15,39	0,07188	0,23592	7,33333333333333	32,0200000000004	241	701,57	2651,03	34	17	0	-538,43	11149,47	15,39	0,07188	0,23592	11,3333333333333	64,869999999999	PJ	MG	Supermercados
1	6	1	17290,22	0,04188	0,20376	FALSE	9	7	0	37,09	0	5	2	0	-348,68	17606,45	35,91	0,04188	0,20376	1,66666666666667	66,1100000000006	0	104,63	0	6	1	0	-670,09	17964,17	35,91	0,04188	0,20376	2	102,419999999998	0	146,36	0	6	3	0	-1665,07	18910,92	35,91	0,04188	0,20376	2	54,1899999999987	PJ	SC	Saude
1	18	3	15985,23	0,04188	0,20376	FALSE	11	15	0	306,42	0	18	5	0	-271,550000000001	16208,65	35,91	0,04188	0,20376	6	133,469999999999	0	387,62	0	25	4	1	-1388,03	17400,31	35,91	0,04188	0,20376	8,33333333333333	208,650000000001	0	37,09	0	5	2	0	-1736,71	17606,45	35,91	0,04188	0,20376	1,66666666666667	66,1100000000006	PJ	SC	Saude
